"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"Latitude_WGS84_en";"Name_en";"AdmArea_en";"District_en";"Location_en";"NumberOfAccessPoints_en";"WiFiName_en";"CoverageArea_en";"FunctionFlag_en";"AccessFlag_en";"Password_en";"Longitude_WGS84_en";"geodata_center";"geoarea";
"55.721344191";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, 3-я Фрунзенская улица, дом 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.576929189";"1060012304";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.721335393";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, 3-я Фрунзенская улица, дом 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.57694543";"1060012305";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.721317612";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, 3-я Фрунзенская улица, дом 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.576961998";"1060012306";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.722171587";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 38/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.583204082";"1060012307";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.721882686";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 38/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.583867326";"1060012308";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.72216242";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 38/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.583188492";"1060012309";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.721891668";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 38/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.583867001";"1060012310";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.734641794";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 2/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.595477822";"1060012311";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.734641976";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 2/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.595493742";"1060012312";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.734143537";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 2/1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597486529";"1060012318";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.725757849";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.587166453";"1060012319";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.725766649";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.587150212";"1060012320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.725576648";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.590166529";"1060012321";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.721316605";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 38/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.585432182";"1060012322";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.719125918";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 46";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582486491";"1060012323";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.764527864";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Фурманный переулок, дом 9/12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.649790974";"1060012324";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.764527689";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Фурманный переулок, дом 9/12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.649775041";"1060012325";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.765006277";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Фурманный переулок, дом 18";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.651623358";"1060012326";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.763333998";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Фурманный переулок, дом 2/7, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647457431";"1060012327";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.76332484";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Фурманный переулок, дом 2/7, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647441809";"1060012328";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.719715637";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Хамовнический Вал, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.56979226";"1060012329";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.719715452";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Хамовнический Вал, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.569776346";"1060012330";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.719724434";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Хамовнический Вал, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.569776018";"1060012332";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.718888295";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Хамовнический Вал, дом 24";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.56819862";"1060012333";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.718795992";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Хамовнический Вал, дом 24";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.570303481";"1060012334";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.720544386";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Хамовнический Вал, дом 28";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.56688026";"1060012335";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.720553183";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Хамовнический Вал, дом 28";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.566864016";"1060012336";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.721280211";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Хамовнический Вал, дом 32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.564481028";"1060012337";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.721271414";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Хамовнический Вал, дом 32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.564497272";"1060012338";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.721591487";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Хамовнический Вал, дом 34";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.563434712";"1060012339";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.721591301";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Хамовнический Вал, дом 34";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.563418797";"1060012340";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.765242245";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Харитоньевский переулок, дом 16-18";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646929129";"1060012341";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.76524242";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Харитоньевский переулок, дом 16-18";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646945062";"1060012342";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.766055055";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Харитоньевский переулок, дом 24, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.650567036";"1060012343";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.766026882";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Харитоньевский переулок, дом 24, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.650456434";"1060012345";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.766542091";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Харитоньевский переулок, дом 25";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.652367325";"1060012346";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.766551249";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Харитоньевский переулок, дом 25";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.652382948";"1060012347";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.764257409";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Харитоньевский переулок, дом 8, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.643998647";"1060012348";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.76422095";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Большой Харитоньевский переулок, дом 8, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.643952097";"1060012349";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.724404966";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Усачёва улица, дом 64";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.561962061";"1060012350";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.764699903";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 11, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.560653339";"1060012351";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.765587687";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.560075489";"1060012352";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.765325849";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.560253938";"1060012353";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.765480679";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.559463695";"1060012354";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.765100533";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.559891018";"1060012355";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.770842432";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.55661665";"1060012356";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.770824663";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.556444902";"1060012358";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.771355449";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.556240748";"1060012359";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.766116368";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 17";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.559537365";"1060012360";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.765989787";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 17";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.559693778";"1060012361";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.766798844";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 19";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.558731996";"1060012362";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.766710902";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 19";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.558941821";"1060012363";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.769864";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, проспект Академика Сахарова, дом 12, сооружение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.642697";"1060012364";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.766918065";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Декабрьская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.556732614";"1060012365";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.766892476";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Большая Декабрьская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.556784225";"1060012366";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.763987577";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Звенигородское шоссе, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.553089758";"1060012367";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.764014286";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Звенигородское шоссе, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.55288539";"1060012368";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.774363508";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Каланчёвская улица, дом 21/40";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.651745194";"1060012369";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.773255";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, улица Маши Порываевой, дом 34";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647303";"1060012370";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.766711";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Мясницкая улица, дом 37А, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.637362";"1060012371";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.767855";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Мясницкая улица, дом 39, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639993";"1060012372";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.76648831";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Рождественский бульвар, дом 20, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.629804133";"1060012373";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.771814";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Садовая-Спасская улица, дом 11/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646122";"1060012374";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.767907";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Страстной бульвар, дом 15/29, строение 1";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.610985";"1060012375";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.761408";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Тверская улица, дом 13";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.609997";"1060012376";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.75781263";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Тверская улица, дом 5А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.612907743";"1060012378";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.762078824";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Тверская улица, дом 8, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.609462679";"1060012379";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.759122054";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Тверская улица, дом 9";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.611495855";"1060012380";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.75861111";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Театральная площадь, дом 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62002778";"1060012381";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.765312832";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.561322385";"1060012382";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.765224712";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.561409949";"1060012383";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.706498617";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.657350712";"1060012384";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.706783673";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.657877916";"1060012385";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.71061808";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.663915945";"1060012386";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.710576948";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.663959528";"1060012387";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.709773158";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.663839475";"1060012388";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.709718337";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.663715129";"1060012389";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.708800419";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.662388322";"1060012390";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.708830406";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.662418811";"1060012391";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.70919364";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.660837803";"1060012392";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.707512202";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 9/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.659274058";"1060012393";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.709127556";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.660776877";"1060012394";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.706617529";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, 3-й Автозаводский проезд, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.655188515";"1060012395";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.708260674";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.660859232";"1060012396";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.706217077";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, 3-й Автозаводский проезд, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.65498121";"1060012397";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.708254286";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.660817273";"1060012398";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.759569";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, набережная Академика Туполева, дом 13А";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.678808";"1060012399";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.707506273";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 9/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.659274261";"1060012400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.763529";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Архангельский переулок, дом 12/8, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.640596";"1060012401";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.781808";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Беговая аллея, дом 9А";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.562349";"1060012402";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.732787";"Городской Wi-Fi";"Западный административный округ";"район Дорогомилово";"город Москва, Бережковская набережная, дом 16, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.555512";"1060012403";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.739773";"Городской Wi-Fi";"Западный административный округ";"район Дорогомилово";"город Москва, Бережковская набережная, дом 8";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.567172";"1060012404";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.752066";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, улица Варварка, дом 5/10, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624182";"1060012406";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.71547702";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Велозаводская улица, дом 2, корпус 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.66416075";"1060012407";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.715358635";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Велозаводская улица, дом 2, корпус 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.664206975";"1060012408";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.716668074";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Велозаводская улица, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.66382526";"1060012409";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.71662044";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Велозаводская улица, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.66381638";"1060012410";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.712704803";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Велозаводская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.665044989";"1060012411";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.712367061";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Велозаводская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.665140711";"1060012412";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.712659321";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Велозаводская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.664688554";"1060012413";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.711554274";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Велозаводская улица, дом 6А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.665284278";"1060012414";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.711553131";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Велозаводская улица, дом 6А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.665179104";"1060012415";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
