"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geodata_center";"geoarea";
"55.763443375";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Волков переулок, дом 9, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.574068763";"1078704797";"{""coordinates"":[37.574068763,55.763443375],""type"":""Point""}";"";
"55.777452425";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Гиляровского, дом 12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.63074824";"1078704799";"{""coordinates"":[37.63074824,55.777452425],""type"":""Point""}";"";
"55.77741424";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Гиляровского, дом 12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.630732678";"1078704800";"{""coordinates"":[37.630732678,55.77741424],""type"":""Point""}";"";
"55.776454572";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Гиляровского, дом 17";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.63038671";"1078704801";"{""coordinates"":[37.63038671,55.776454572],""type"":""Point""}";"";
"55.776411626";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Гиляровского, дом 17";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.630371316";"1078704802";"{""coordinates"":[37.630371316,55.776411626],""type"":""Point""}";"";
"55.716563386";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Городская улица, дом 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617834189";"1078704803";"{""coordinates"":[37.617834189,55.716563386],""type"":""Point""}";"";
"55.716509613";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Городская улица, дом 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617815074";"1078704804";"{""coordinates"":[37.617815074,55.716509613],""type"":""Point""}";"";
"55.715424647";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Городская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617537402";"1078704805";"{""coordinates"":[37.617537402,55.715424647],""type"":""Point""}";"";
"55.715406861";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Городская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.61753803";"1078704806";"{""coordinates"":[37.61753803,55.715406861],""type"":""Point""}";"";
"55.714738276";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Городская улица, дом 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617814423";"1078704807";"{""coordinates"":[37.617814423,55.714738276],""type"":""Point""}";"";
"55.714747165";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Городская улица, дом 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.618077243";"1078704808";"{""coordinates"":[37.618077243,55.714747165],""type"":""Point""}";"";
"55.764129883";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.572014273";"1078704809";"{""coordinates"":[37.572014273,55.764129883],""type"":""Point""}";"";
"55.711592";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, улица Даниловский Вал, дом 22, строение 14";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.632399";"1078704810";"{""coordinates"":[37.632399,55.711592],""type"":""Point""}";"";
"55.76419543";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.572032917";"1078704811";"{""coordinates"":[37.572032917,55.76419543],""type"":""Point""}";"";
"55.765378457";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 19/2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.571172538";"1078704812";"{""coordinates"":[37.571172538,55.765378457],""type"":""Point""}";"";
"55.737395";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, проезд Девичьего Поля, дом 4";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.579754";"1078704813";"{""coordinates"":[37.579754,55.737395],""type"":""Point""}";"";
"55.766585667";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 25, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.571938251";"1078704814";"{""coordinates"":[37.571938251,55.766585667],""type"":""Point""}";"";
"55.723783";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Дербеневская набережная, дом 7Б";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.65642";"1078704815";"{""coordinates"":[37.65642,55.723783],""type"":""Point""}";"";
"55.76652377";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 25, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.571932066";"1078704816";"{""coordinates"":[37.571932066,55.76652377],""type"":""Point""}";"";
"55.726969";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 4-й Добрынинский переулок, дом 1/9, строение 10";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.616503";"1078704817";"{""coordinates"":[37.616503,55.726969],""type"":""Point""}";"";
"55.769319644";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 31";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.571914188";"1078704818";"{""coordinates"":[37.571914188,55.769319644],""type"":""Point""}";"";
"55.767401554";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 34";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.572583122";"1078704819";"{""coordinates"":[37.572583122,55.767401554],""type"":""Point""}";"";
"55.723127329";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Донская улица, дом 19";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.607460198";"1078704820";"{""coordinates"":[37.607460198,55.723127329],""type"":""Point""}";"";
"55.767453832";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 34";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.572581212";"1078704821";"{""coordinates"":[37.572581212,55.767453832],""type"":""Point""}";"";
"55.723025797";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Донская улица, дом 19";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.607421778";"1078704822";"{""coordinates"":[37.607421778,55.723025797],""type"":""Point""}";"";
"55.72210591";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Донская улица, дом 23";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.607022646";"1078704823";"{""coordinates"":[37.607022646,55.72210591],""type"":""Point""}";"";
"55.772047216";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 41";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.572565156";"1078704824";"{""coordinates"":[37.572565156,55.772047216],""type"":""Point""}";"";
"55.722093814";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Донская улица, дом 23";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.60700206";"1078704826";"{""coordinates"":[37.60700206,55.722093814],""type"":""Point""}";"";
"55.772036422";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 41";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.57245587";"1078704827";"{""coordinates"":[37.57245587,55.772036422],""type"":""Point""}";"";
"55.771507066";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 41";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.572736824";"1078704828";"{""coordinates"":[37.572736824,55.771507066],""type"":""Point""}";"";
"55.726786052";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Донская улица, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.610363374";"1078704829";"{""coordinates"":[37.610363374,55.726786052],""type"":""Point""}";"";
"55.771473635";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 41";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.572721147";"1078704830";"{""coordinates"":[37.572721147,55.771473635],""type"":""Point""}";"";
"55.726593595";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Донская улица, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.610159544";"1078704831";"{""coordinates"":[37.610159544,55.726593595],""type"":""Point""}";"";
"55.723939375";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Донская улица, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.607262891";"1078704832";"{""coordinates"":[37.607262891,55.723939375],""type"":""Point""}";"";
"55.76305486";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.571729916";"1078704833";"{""coordinates"":[37.571729916,55.76305486],""type"":""Point""}";"";
"55.763020715";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Малая Грузинская улица, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.571706938";"1078704834";"{""coordinates"":[37.571706938,55.763020715],""type"":""Point""}";"";
"55.723869335";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Донская улица, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.60737063";"1078704835";"{""coordinates"":[37.60737063,55.723869335],""type"":""Point""}";"";
"55.713633";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, улица Даниловский Вал, дом 1, строение 10";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627384";"1078704836";"{""coordinates"":[37.627384,55.713633],""type"":""Point""}";"";
"55.762627";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, 2-я Звенигородская улица, дом 13, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.551572";"1078704837";"{""coordinates"":[37.551572,55.762627],""type"":""Point""}";"";
"55.756475";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, 2-я Звенигородская улица, дом 2/1, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.555406";"1078704838";"{""coordinates"":[37.555406,55.756475],""type"":""Point""}";"";
"55.758933";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, 2-я Звенигородская улица, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.55511";"1078704839";"{""coordinates"":[37.55511,55.758933],""type"":""Point""}";"";
"55.763746924";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Звенигородское шоссе, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.5593231";"1078704840";"{""coordinates"":[37.5593231,55.763746924],""type"":""Point""}";"";
"55.763743054";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Звенигородское шоссе, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.55939927";"1078704841";"{""coordinates"":[37.55939927,55.763743054],""type"":""Point""}";"";
"55.763585712";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Звенигородское шоссе, дом 3А, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.556979124";"1078704842";"{""coordinates"":[37.556979124,55.763585712],""type"":""Point""}";"";
"55.763786694";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Звенигородское шоссе, дом 3А, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.555369223";"1078704843";"{""coordinates"":[37.555369223,55.763786694],""type"":""Point""}";"";
"55.763473277";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Звенигородское шоссе, дом 3А, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.557835193";"1078704844";"{""coordinates"":[37.557835193,55.763473277],""type"":""Point""}";"";
"55.764716213";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Зоологическая улица, дом 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.581739882";"1078704845";"{""coordinates"":[37.581739882,55.764716213],""type"":""Point""}";"";
"55.764679772";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Зоологическая улица, дом 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.581876049";"1078704846";"{""coordinates"":[37.581876049,55.764679772],""type"":""Point""}";"";
"55.764710028";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Зоологическая улица, дом 12, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582853396";"1078704847";"{""coordinates"":[37.582853396,55.764710028],""type"":""Point""}";"";
"55.764566406";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Зоологическая улица, дом 12, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582765841";"1078704848";"{""coordinates"":[37.582765841,55.764566406],""type"":""Point""}";"";
"55.765096657";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Зоологическая улица, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.579684911";"1078704849";"{""coordinates"":[37.579684911,55.765096657],""type"":""Point""}";"";
"55.767604155";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Зоологическая улица, дом 32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.586409145";"1078704851";"{""coordinates"":[37.586409145,55.767604155],""type"":""Point""}";"";
"55.767575785";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Зоологическая улица, дом 32";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.586427068";"1078704852";"{""coordinates"":[37.586427068,55.767575785],""type"":""Point""}";"";
"55.765494711";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Зоологический переулок, дом 4-6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.575969746";"1078704853";"{""coordinates"":[37.575969746,55.765494711],""type"":""Point""}";"";
"55.76547609";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Зоологический переулок, дом 4-6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.575797483";"1078704854";"{""coordinates"":[37.575797483,55.76547609],""type"":""Point""}";"";
"55.740941";"Городской Wi-Fi";"Западный административный округ";"район Дорогомилово";"город Москва, Киевская улица, дом 21";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.554295";"1078704855";"{""coordinates"":[37.554295,55.740941],""type"":""Point""}";"";
"55.758349234";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Конюшковская улица, дом 26";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.578884417";"1078704856";"{""coordinates"":[37.578884417,55.758349234],""type"":""Point""}";"";
"55.758350697";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Конюшковская улица, дом 26";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.579010899";"1078704857";"{""coordinates"":[37.579010899,55.758350697],""type"":""Point""}";"";
"55.759270316";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Конюшковская улица, дом 28";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.578758172";"1078704858";"{""coordinates"":[37.578758172,55.759270316],""type"":""Point""}";"";
"55.759241752";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Конюшковская улица, дом 28";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.578759211";"1078704859";"{""coordinates"":[37.578759211,55.759241752],""type"":""Point""}";"";
"55.763319";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Красногвардейский бульвар, дом 17, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.544811";"1078704860";"{""coordinates"":[37.544811,55.763319],""type"":""Point""}";"";
"55.781297";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Верхняя Красносельская улица, дом 19";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.664259";"1078704861";"{""coordinates"":[37.664259,55.781297],""type"":""Point""}";"";
"55.774216";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Нижняя Красносельская улица, дом 39, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.673712";"1078704862";"{""coordinates"":[37.673712,55.774216],""type"":""Point""}";"";
"55.723727796";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Крутицкая набережная, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.659834859";"1078704863";"{""coordinates"":[37.659834859,55.723727796],""type"":""Point""}";"";
"55.724178906";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Крутицкая набережная, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.659777213";"1078704864";"{""coordinates"":[37.659777213,55.724178906],""type"":""Point""}";"";
"55.726430354";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Крутицкая набережная, дом 5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.659110321";"1078704865";"{""coordinates"":[37.659110321,55.726430354],""type"":""Point""}";"";
"55.726529185";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Крутицкая набережная, дом 5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.659454538";"1078704866";"{""coordinates"":[37.659454538,55.726529185],""type"":""Point""}";"";
"55.731331";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Крымский Вал, дом 9, строение 12";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.606808";"1078704867";"{""coordinates"":[37.606808,55.731331],""type"":""Point""}";"";
"55.780048";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 7, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.576325";"1078704868";"{""coordinates"":[37.576325,55.780048],""type"":""Point""}";"";
"55.711580842";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, улица Ленинская Слобода, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.660629832";"1078704869";"{""coordinates"":[37.660629832,55.711580842],""type"":""Point""}";"";
"55.71153137";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, улица Ленинская Слобода, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.660452457";"1078704870";"{""coordinates"":[37.660452457,55.71153137],""type"":""Point""}";"";
"55.711621";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, Ленинский проспект, дом 30";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.586428";"1078704871";"{""coordinates"":[37.586428,55.711621],""type"":""Point""}";"";
"55.727772";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Калужская площадь, дом 1, корпус 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.610388";"1078704872";"{""coordinates"":[37.610388,55.727772],""type"":""Point""}";"";
"55.714744886";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, улица Лестева, дом 18";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.612075653";"1078704873";"{""coordinates"":[37.612075653,55.714744886],""type"":""Point""}";"";
"55.714734931";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, улица Лестева, дом 18";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.612244424";"1078704874";"{""coordinates"":[37.612244424,55.714734931],""type"":""Point""}";"";
"55.760331359";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Лялин переулок, дом 8, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.651501926";"1078704875";"{""coordinates"":[37.651501926,55.760331359],""type"":""Point""}";"";
"55.76035484";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Лялин переулок, дом 8, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.651471632";"1078704878";"{""coordinates"":[37.651471632,55.76035484],""type"":""Point""}";"";
"55.766344228";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Мантулинская улица, дом 12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.64441695";"1078704879";"{""coordinates"":[37.64441695,55.766344228],""type"":""Point""}";"";
"55.766349007";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Мантулинская улица, дом 12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.644524376";"1078704880";"{""coordinates"":[37.644524376,55.766349007],""type"":""Point""}";"";
"55.756444598";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Мантулинская улица, дом 12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.554104773";"1078704881";"{""coordinates"":[37.554104773,55.756444598],""type"":""Point""}";"";
"55.756441777";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Мантулинская улица, дом 12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.554071253";"1078704882";"{""coordinates"":[37.554071253,55.756441777],""type"":""Point""}";"";
"55.756683211";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Мантулинская улица, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.556921956";"1078704883";"{""coordinates"":[37.556921956,55.756683211],""type"":""Point""}";"";
"55.756723524";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Мантулинская улица, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.557305324";"1078704884";"{""coordinates"":[37.557305324,55.756723524],""type"":""Point""}";"";
"55.756851136";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Мантулинская улица, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.556479437";"1078704885";"{""coordinates"":[37.556479437,55.756851136],""type"":""Point""}";"";
"55.756049";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Мантулинская улица, дом 5, строение 6";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.55198";"1078704886";"{""coordinates"":[37.55198,55.756049],""type"":""Point""}";"";
"55.772948425";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, улица Маши Порываевой, дом 38А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.649153374";"1078704887";"{""coordinates"":[37.649153374,55.772948425],""type"":""Point""}";"";
"55.772981382";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, улица Маши Порываевой, дом 38А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.649118595";"1078704888";"{""coordinates"":[37.649118595,55.772981382],""type"":""Point""}";"";
"55.773263606";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, улица Маши Порываевой, дом 38А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.65013807";"1078704889";"{""coordinates"":[37.65013807,55.773263606],""type"":""Point""}";"";
"55.773263234";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, улица Маши Порываевой, дом 38А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.650104285";"1078704890";"{""coordinates"":[37.650104285,55.773263234],""type"":""Point""}";"";
"55.774237882";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Мещанская улица, дом 1/17, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627226974";"1078704891";"{""coordinates"":[37.627226974,55.774237882],""type"":""Point""}";"";
"55.774084882";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Мещанская улица, дом 1/17, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.626988747";"1078704892";"{""coordinates"":[37.626988747,55.774084882],""type"":""Point""}";"";
"55.774252259";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Мещанская улица, дом 1/17, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627234918";"1078704893";"{""coordinates"":[37.627234918,55.774252259],""type"":""Point""}";"";
"55.776941378";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Мещанская улица, дом 14";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62798203";"1078704894";"{""coordinates"":[37.62798203,55.776941378],""type"":""Point""}";"";
"55.776907864";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Мещанская улица, дом 14";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627966307";"1078704895";"{""coordinates"":[37.627966307,55.776907864],""type"":""Point""}";"";
"55.775692221";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Мещанская улица, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627688395";"1078704896";"{""coordinates"":[37.627688395,55.775692221],""type"":""Point""}";"";
"55.775544721";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Мещанская улица, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627685129";"1078704897";"{""coordinates"":[37.627685129,55.775544721],""type"":""Point""}";"";
"55.789535";"Городской Wi-Fi";"Северо-Восточный административный округ";"район Марьина Роща";"город Москва, Минаевский переулок, дом 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.603967";"1078704898";"{""coordinates"":[37.603967,55.789535],""type"":""Point""}";"";
"55.776174";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, проспект Мира, дом 13, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.632087";"1078704899";"{""coordinates"":[37.632087,55.776174],""type"":""Point""}";"";
"55.708432";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, 2-й Верхний Михайловский проезд, дом 7";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.603808";"1078704901";"{""coordinates"":[37.603808,55.708432],""type"":""Point""}";"";
